20/08/2018 00:00:00	6,69	93	0,00
21/08/2018 00:00:00	5,57	105	12,44
22/08/2018 00:00:00	5,52	105	15,73
23/08/2018 00:00:00	4,43	46	4.949,69
24/08/2018 00:00:00	4,69	37	30.846,89
25/08/2018 00:00:00	4,67	27	15.192,21
26/08/2018 00:00:00	3,79	14	7.895,71
27/08/2018 00:00:00	3,84	74	12.753,28
28/08/2018 00:00:00	5,59	221	52.715,67
29/08/2018 00:00:00	4,32	323	9.903,76
30/08/2018 00:00:00	4,43	49	24.403,98
31/08/2018 00:00:00	5,39	75	38.646,40
01/09/2018 00:00:00	6,56	100	71.361,95
02/09/2018 00:00:00	4,67	110	39.424,95
03/09/2018 00:00:00	7,84	73	148.944,99
04/09/2018 00:00:00	6,60	69	128.594,95
05/09/2018 00:00:00	5,77	36	63.465,48
06/09/2018 00:00:00	7,18	51	131.178,19
07/09/2018 00:00:00	7,66	87	109.617,47
08/09/2018 00:00:00	5,05	127	40.509,82
09/09/2018 00:00:00	3,56	79	3.430,55
10/09/2018 00:00:00	4,71	98	31.573,36
11/09/2018 00:00:00	4,10	89	18.986,92
12/09/2018 00:00:00	3,60	67	4.398,99
13/09/2018 00:00:00	4,20	50	20.093,86
14/09/2018 00:00:00	5,38	70	41.247,99
15/09/2018 00:00:00	5,09	39	31.778,94
16/09/2018 00:00:00	2,79	59	4.037,56
17/09/2018 00:00:00	7,35	213	81.317,21
18/09/2018 00:00:00	4,04	255	9.705,25
19/09/2018 00:00:00	3,78	250	6.969,17
20/09/2018 00:00:00	4,95	221	57.940,53
21/09/2018 00:00:00	4,34	223	33.222,02
22/09/2018 00:00:00	3,37	247	6.293,66
23/09/2018 00:00:00	3,60	335	12.221,02
24/09/2018 00:00:00	8,90	77	186.841,72
25/09/2018 00:00:00	10,26	94	183.467,76
26/09/2018 00:00:00	5,53	151	66.395,92
27/09/2018 00:00:00	5,19	171	36.925,51
28/09/2018 00:00:00	3,51	101	8.912,72
29/09/2018 00:00:00	5,61	99	47.927,70
30/09/2018 00:00:00	5,10	72	46.199,75
01/10/2018 00:00:00	8,42	67	198.356,53
